system:index,ID,date,month,system:band_names,system:bands,system:time_start,timeFormat,year,.geo
384,2011-01-01T00:00:00,2011-01-01T00:00:00,1.0,[total_precipitation],<Element>,1293840000000,2011-01-01T00:00,2011.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
385,2011-02-01T00:00:00,2011-02-01T00:00:00,2.0,[total_precipitation],<Element>,1296518400000,2011-02-01T00:00,2011.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
386,2011-03-01T00:00:00,2011-03-01T00:00:00,3.0,[total_precipitation],<Element>,1298937600000,2011-03-01T00:00,2011.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
387,2011-04-01T00:00:00,2011-04-01T00:00:00,4.0,[total_precipitation],<Element>,1301616000000,2011-04-01T00:00,2011.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
388,2011-05-01T00:00:00,2011-05-01T00:00:00,5.0,[total_precipitation],<Element>,1304208000000,2011-05-01T00:00,2011.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
389,2011-06-01T00:00:00,2011-06-01T00:00:00,6.0,[total_precipitation],<Element>,1306886400000,2011-06-01T00:00,2011.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
390,2011-07-01T00:00:00,2011-07-01T00:00:00,7.0,[total_precipitation],<Element>,1309478400000,2011-07-01T00:00,2011.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
391,2011-08-01T00:00:00,2011-08-01T00:00:00,8.0,[total_precipitation],<Element>,1312156800000,2011-08-01T00:00,2011.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
392,2011-09-01T00:00:00,2011-09-01T00:00:00,9.0,[total_precipitation],<Element>,1314835200000,2011-09-01T00:00,2011.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
393,2011-10-01T00:00:00,2011-10-01T00:00:00,10.0,[total_precipitation],<Element>,1317427200000,2011-10-01T00:00,2011.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
394,2011-11-01T00:00:00,2011-11-01T00:00:00,11.0,[total_precipitation],<Element>,1320105600000,2011-11-01T00:00,2011.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
395,2011-12-01T00:00:00,2011-12-01T00:00:00,12.0,[total_precipitation],<Element>,1322697600000,2011-12-01T00:00,2011.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
396,2012-01-01T00:00:00,2012-01-01T00:00:00,1.0,[total_precipitation],<Element>,1325376000000,2012-01-01T00:00,2012.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
397,2012-02-01T00:00:00,2012-02-01T00:00:00,2.0,[total_precipitation],<Element>,1328054400000,2012-02-01T00:00,2012.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
398,2012-03-01T00:00:00,2012-03-01T00:00:00,3.0,[total_precipitation],<Element>,1330560000000,2012-03-01T00:00,2012.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
399,2012-04-01T00:00:00,2012-04-01T00:00:00,4.0,[total_precipitation],<Element>,1333238400000,2012-04-01T00:00,2012.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
400,2012-05-01T00:00:00,2012-05-01T00:00:00,5.0,[total_precipitation],<Element>,1335830400000,2012-05-01T00:00,2012.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
401,2012-06-01T00:00:00,2012-06-01T00:00:00,6.0,[total_precipitation],<Element>,1338508800000,2012-06-01T00:00,2012.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
402,2012-07-01T00:00:00,2012-07-01T00:00:00,7.0,[total_precipitation],<Element>,1341100800000,2012-07-01T00:00,2012.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
403,2012-08-01T00:00:00,2012-08-01T00:00:00,8.0,[total_precipitation],<Element>,1343779200000,2012-08-01T00:00,2012.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
404,2012-09-01T00:00:00,2012-09-01T00:00:00,9.0,[total_precipitation],<Element>,1346457600000,2012-09-01T00:00,2012.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
405,2012-10-01T00:00:00,2012-10-01T00:00:00,10.0,[total_precipitation],<Element>,1349049600000,2012-10-01T00:00,2012.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
406,2012-11-01T00:00:00,2012-11-01T00:00:00,11.0,[total_precipitation],<Element>,1351728000000,2012-11-01T00:00,2012.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
407,2012-12-01T00:00:00,2012-12-01T00:00:00,12.0,[total_precipitation],<Element>,1354320000000,2012-12-01T00:00,2012.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
408,2013-01-01T00:00:00,2013-01-01T00:00:00,1.0,[total_precipitation],<Element>,1356998400000,2013-01-01T00:00,2013.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
409,2013-02-01T00:00:00,2013-02-01T00:00:00,2.0,[total_precipitation],<Element>,1359676800000,2013-02-01T00:00,2013.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
410,2013-03-01T00:00:00,2013-03-01T00:00:00,3.0,[total_precipitation],<Element>,1362096000000,2013-03-01T00:00,2013.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
411,2013-04-01T00:00:00,2013-04-01T00:00:00,4.0,[total_precipitation],<Element>,1364774400000,2013-04-01T00:00,2013.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
412,2013-05-01T00:00:00,2013-05-01T00:00:00,5.0,[total_precipitation],<Element>,1367366400000,2013-05-01T00:00,2013.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
413,2013-06-01T00:00:00,2013-06-01T00:00:00,6.0,[total_precipitation],<Element>,1370044800000,2013-06-01T00:00,2013.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
414,2013-07-01T00:00:00,2013-07-01T00:00:00,7.0,[total_precipitation],<Element>,1372636800000,2013-07-01T00:00,2013.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
415,2013-08-01T00:00:00,2013-08-01T00:00:00,8.0,[total_precipitation],<Element>,1375315200000,2013-08-01T00:00,2013.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
416,2013-09-01T00:00:00,2013-09-01T00:00:00,9.0,[total_precipitation],<Element>,1377993600000,2013-09-01T00:00,2013.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
417,2013-10-01T00:00:00,2013-10-01T00:00:00,10.0,[total_precipitation],<Element>,1380585600000,2013-10-01T00:00,2013.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
418,2013-11-01T00:00:00,2013-11-01T00:00:00,11.0,[total_precipitation],<Element>,1383264000000,2013-11-01T00:00,2013.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
419,2013-12-01T00:00:00,2013-12-01T00:00:00,12.0,[total_precipitation],<Element>,1385856000000,2013-12-01T00:00,2013.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
420,2014-01-01T00:00:00,2014-01-01T00:00:00,1.0,[total_precipitation],<Element>,1388534400000,2014-01-01T00:00,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
421,2014-02-01T00:00:00,2014-02-01T00:00:00,2.0,[total_precipitation],<Element>,1391212800000,2014-02-01T00:00,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
422,2014-03-01T00:00:00,2014-03-01T00:00:00,3.0,[total_precipitation],<Element>,1393632000000,2014-03-01T00:00,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
423,2014-04-01T00:00:00,2014-04-01T00:00:00,4.0,[total_precipitation],<Element>,1396310400000,2014-04-01T00:00,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
424,2014-05-01T00:00:00,2014-05-01T00:00:00,5.0,[total_precipitation],<Element>,1398902400000,2014-05-01T00:00,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
425,2014-06-01T00:00:00,2014-06-01T00:00:00,6.0,[total_precipitation],<Element>,1401580800000,2014-06-01T00:00,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
426,2014-07-01T00:00:00,2014-07-01T00:00:00,7.0,[total_precipitation],<Element>,1404172800000,2014-07-01T00:00,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
427,2014-08-01T00:00:00,2014-08-01T00:00:00,8.0,[total_precipitation],<Element>,1406851200000,2014-08-01T00:00,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
428,2014-09-01T00:00:00,2014-09-01T00:00:00,9.0,[total_precipitation],<Element>,1409529600000,2014-09-01T00:00,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
429,2014-10-01T00:00:00,2014-10-01T00:00:00,10.0,[total_precipitation],<Element>,1412121600000,2014-10-01T00:00,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
430,2014-11-01T00:00:00,2014-11-01T00:00:00,11.0,[total_precipitation],<Element>,1414800000000,2014-11-01T00:00,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
431,2014-12-01T00:00:00,2014-12-01T00:00:00,12.0,[total_precipitation],<Element>,1417392000000,2014-12-01T00:00,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
432,2015-01-01T00:00:00,2015-01-01T00:00:00,1.0,[total_precipitation],<Element>,1420070400000,2015-01-01T00:00,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
433,2015-02-01T00:00:00,2015-02-01T00:00:00,2.0,[total_precipitation],<Element>,1422748800000,2015-02-01T00:00,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
434,2015-03-01T00:00:00,2015-03-01T00:00:00,3.0,[total_precipitation],<Element>,1425168000000,2015-03-01T00:00,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
435,2015-04-01T00:00:00,2015-04-01T00:00:00,4.0,[total_precipitation],<Element>,1427846400000,2015-04-01T00:00,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
436,2015-05-01T00:00:00,2015-05-01T00:00:00,5.0,[total_precipitation],<Element>,1430438400000,2015-05-01T00:00,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
437,2015-06-01T00:00:00,2015-06-01T00:00:00,6.0,[total_precipitation],<Element>,1433116800000,2015-06-01T00:00,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
438,2015-07-01T00:00:00,2015-07-01T00:00:00,7.0,[total_precipitation],<Element>,1435708800000,2015-07-01T00:00,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
439,2015-08-01T00:00:00,2015-08-01T00:00:00,8.0,[total_precipitation],<Element>,1438387200000,2015-08-01T00:00,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
440,2015-09-01T00:00:00,2015-09-01T00:00:00,9.0,[total_precipitation],<Element>,1441065600000,2015-09-01T00:00,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
441,2015-10-01T00:00:00,2015-10-01T00:00:00,10.0,[total_precipitation],<Element>,1443657600000,2015-10-01T00:00,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
442,2015-11-01T00:00:00,2015-11-01T00:00:00,11.0,[total_precipitation],<Element>,1446336000000,2015-11-01T00:00,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
443,2015-12-01T00:00:00,2015-12-01T00:00:00,12.0,[total_precipitation],<Element>,1448928000000,2015-12-01T00:00,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
444,2016-01-01T00:00:00,2016-01-01T00:00:00,1.0,[total_precipitation],<Element>,1451606400000,2016-01-01T00:00,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
445,2016-02-01T00:00:00,2016-02-01T00:00:00,2.0,[total_precipitation],<Element>,1454284800000,2016-02-01T00:00,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
446,2016-03-01T00:00:00,2016-03-01T00:00:00,3.0,[total_precipitation],<Element>,1456790400000,2016-03-01T00:00,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
447,2016-04-01T00:00:00,2016-04-01T00:00:00,4.0,[total_precipitation],<Element>,1459468800000,2016-04-01T00:00,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
448,2016-05-01T00:00:00,2016-05-01T00:00:00,5.0,[total_precipitation],<Element>,1462060800000,2016-05-01T00:00,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
449,2016-06-01T00:00:00,2016-06-01T00:00:00,6.0,[total_precipitation],<Element>,1464739200000,2016-06-01T00:00,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
450,2016-07-01T00:00:00,2016-07-01T00:00:00,7.0,[total_precipitation],<Element>,1467331200000,2016-07-01T00:00,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
451,2016-08-01T00:00:00,2016-08-01T00:00:00,8.0,[total_precipitation],<Element>,1470009600000,2016-08-01T00:00,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
452,2016-09-01T00:00:00,2016-09-01T00:00:00,9.0,[total_precipitation],<Element>,1472688000000,2016-09-01T00:00,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
453,2016-10-01T00:00:00,2016-10-01T00:00:00,10.0,[total_precipitation],<Element>,1475280000000,2016-10-01T00:00,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
454,2016-11-01T00:00:00,2016-11-01T00:00:00,11.0,[total_precipitation],<Element>,1477958400000,2016-11-01T00:00,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
455,2016-12-01T00:00:00,2016-12-01T00:00:00,12.0,[total_precipitation],<Element>,1480550400000,2016-12-01T00:00,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
456,2017-01-01T00:00:00,2017-01-01T00:00:00,1.0,[total_precipitation],<Element>,1483228800000,2017-01-01T00:00,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
457,2017-02-01T00:00:00,2017-02-01T00:00:00,2.0,[total_precipitation],<Element>,1485907200000,2017-02-01T00:00,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
458,2017-03-01T00:00:00,2017-03-01T00:00:00,3.0,[total_precipitation],<Element>,1488326400000,2017-03-01T00:00,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
459,2017-04-01T00:00:00,2017-04-01T00:00:00,4.0,[total_precipitation],<Element>,1491004800000,2017-04-01T00:00,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
460,2017-05-01T00:00:00,2017-05-01T00:00:00,5.0,[total_precipitation],<Element>,1493596800000,2017-05-01T00:00,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
461,2017-06-01T00:00:00,2017-06-01T00:00:00,6.0,[total_precipitation],<Element>,1496275200000,2017-06-01T00:00,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
462,2017-07-01T00:00:00,2017-07-01T00:00:00,7.0,[total_precipitation],<Element>,1498867200000,2017-07-01T00:00,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
463,2017-08-01T00:00:00,2017-08-01T00:00:00,8.0,[total_precipitation],<Element>,1501545600000,2017-08-01T00:00,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
464,2017-09-01T00:00:00,2017-09-01T00:00:00,9.0,[total_precipitation],<Element>,1504224000000,2017-09-01T00:00,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
465,2017-10-01T00:00:00,2017-10-01T00:00:00,10.0,[total_precipitation],<Element>,1506816000000,2017-10-01T00:00,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
466,2017-11-01T00:00:00,2017-11-01T00:00:00,11.0,[total_precipitation],<Element>,1509494400000,2017-11-01T00:00,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
467,2017-12-01T00:00:00,2017-12-01T00:00:00,12.0,[total_precipitation],<Element>,1512086400000,2017-12-01T00:00,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
468,2018-01-01T00:00:00,2018-01-01T00:00:00,1.0,[total_precipitation],<Element>,1514764800000,2018-01-01T00:00,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
469,2018-02-01T00:00:00,2018-02-01T00:00:00,2.0,[total_precipitation],<Element>,1517443200000,2018-02-01T00:00,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
470,2018-03-01T00:00:00,2018-03-01T00:00:00,3.0,[total_precipitation],<Element>,1519862400000,2018-03-01T00:00,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
471,2018-04-01T00:00:00,2018-04-01T00:00:00,4.0,[total_precipitation],<Element>,1522540800000,2018-04-01T00:00,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
472,2018-05-01T00:00:00,2018-05-01T00:00:00,5.0,[total_precipitation],<Element>,1525132800000,2018-05-01T00:00,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
473,2018-06-01T00:00:00,2018-06-01T00:00:00,6.0,[total_precipitation],<Element>,1527811200000,2018-06-01T00:00,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
474,2018-07-01T00:00:00,2018-07-01T00:00:00,7.0,[total_precipitation],<Element>,1530403200000,2018-07-01T00:00,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
475,2018-08-01T00:00:00,2018-08-01T00:00:00,8.0,[total_precipitation],<Element>,1533081600000,2018-08-01T00:00,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
476,2018-09-01T00:00:00,2018-09-01T00:00:00,9.0,[total_precipitation],<Element>,1535760000000,2018-09-01T00:00,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
477,2018-10-01T00:00:00,2018-10-01T00:00:00,10.0,[total_precipitation],<Element>,1538352000000,2018-10-01T00:00,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
478,2018-11-01T00:00:00,2018-11-01T00:00:00,11.0,[total_precipitation],<Element>,1541030400000,2018-11-01T00:00,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
479,2018-12-01T00:00:00,2018-12-01T00:00:00,12.0,[total_precipitation],<Element>,1543622400000,2018-12-01T00:00,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
